Variables in Model,p,SSE,R_Squared,Adjusted R_Squared,Cp,AIC,BIC
"['x2', 'x7_2', 'x7_4', 'x6_2']",4,190.1513512697478,0.05575768004626924,0.020785742270205132,124.72547201940145,68.80887498288733,82.44581407644904
"['x2', 'x7_3', 'x7_4', 'x6_2']",4,182.10281010643726,0.09572464914503942,0.06223296948374457,115.08653007529509,63.92174675123789,77.5586858447996
"['x3', 'x4', 'x5', 'x9']",4,91.94563384625654,0.5434218161855451,0.526511513081306,7.114194445343514,-13.299509865133988,0.33742922842771605
"['x3', 'x4', 'x5', 'x10']",4,97.41750533364315,0.5162499207809821,0.4983332511802777,13.667313889269678,-6.767154473386508,6.869784620175196
"['x3', 'x4', 'x5', 'x7_2']",4,98.93295169963034,0.5087246069568151,0.49052922202928984,15.482214160606446,-5.0228362543350045,8.6141028392267
"['x3', 'x4', 'x5', 'x7_3']",4,98.39848000302361,0.5113786548580519,0.4932815680009427,14.842130255979782,-5.634958194381872,8.001980899179832
"['x3', 'x4', 'x5', 'x7_4']",4,96.92473477448034,0.5186968916432644,0.5008708505930148,13.077171313719816,-7.340197086118675,6.296742007443029
"['x3', 'x4', 'x5', 'x6_2']",4,98.46998830019739,0.5110235631904594,0.4929133247901061,14.927768673053663,-5.552868482345751,8.084070611215953
"['x3', 'x4', 'x9', 'x10']",4,91.63350178187872,0.5449717831073233,0.5281188861853723,6.7403847341940235,-13.68376875318329,-0.04682965962158647
"['x3', 'x4', 'x9', 'x7_2']",4,92.8865514005419,0.5387494635127272,0.521666110309495,8.24103836598971,-12.149011082045249,1.4879280115164555
"['x3', 'x4', 'x9', 'x7_3']",4,92.31919980628594,0.5415667844626567,0.5245877764797922,7.561577458979812,-12.84133224676265,0.7956068467990534
"['x3', 'x4', 'x9', 'x7_4']",4,91.15822715795038,0.547331873690526,0.5305663875309159,6.171195310347187,-14.27139001856209,-0.6344509250003867
"['x3', 'x4', 'x9', 'x6_2']",4,92.4417188888407,0.5409583864577239,0.5239568452154173,7.708306449964397,-12.69146658842132,0.9454725051403834
"['x3', 'x4', 'x10', 'x7_2']",4,104.43309801863472,0.48141230606778807,0.4622053544406691,22.06919557466027,1.0909486174286815,14.727887710990386
"['x3', 'x4', 'x10', 'x7_3']",4,104.11706630047846,0.48298163765939317,0.46383280942455596,21.690715633762323,0.7484735912990264,14.38541268486073
"['x3', 'x4', 'x10', 'x7_4']",4,102.89876237156017,0.4890314191653724,0.47010665691223796,20.23167347906086,-0.5815689878086623,13.055370105753042
"['x3', 'x4', 'x10', 'x6_2']",4,104.43182383430467,0.4814186333368786,0.4622119160530592,22.067669610074347,1.0895699002365191,14.726508993798223
"['x3', 'x4', 'x7_2', 'x7_3']",4,113.84403721176824,0.43468002150952656,0.4137422445283979,33.339746930679865,10.840900613850183,24.47783970741189
"['x3', 'x4', 'x7_2', 'x7_4']",4,113.18612367700415,0.4379470495808532,0.41713027363940325,32.55182894192171,10.185970561824774,23.82290965538648
"['x3', 'x4', 'x7_2', 'x6_2']",4,111.95494179494372,0.44406077966394153,0.4234704381700134,31.077364136061817,8.95007928443483,22.587018377996532
"['x3', 'x4', 'x7_3', 'x7_4']",4,113.2940971233311,0.43741088143490825,0.41657424741397897,32.68113806260993,10.293715073166226,23.93065416672793
"['x3', 'x4', 'x7_3', 'x6_2']",4,111.39671653091148,0.44683278162365736,0.426345106868978,30.408832932386247,8.385233814720735,22.02217290828244
"['x3', 'x4', 'x7_4', 'x6_2']",4,110.9505251141251,0.4490484525390511,0.42864283967012706,29.87447359010349,7.9317116805712615,21.568650774132966
"['x3', 'x5', 'x9', 'x10']",4,97.15713385328539,0.5175428580597214,0.49967407502489625,13.355492711723855,-7.069578211290146,6.567360882271558
"['x3', 'x5', 'x9', 'x7_2']",4,98.36864241760098,0.5115268205728871,0.49343522133484596,14.806396730138843,-5.669228626729728,7.967710466831976
"['x3', 'x5', 'x9', 'x7_3']",4,97.05188508066438,0.5180654961823099,0.500216070114988,13.229446663328531,-7.192055658895523,6.444883434666181
"['x3', 'x5', 'x9', 'x7_4']",4,96.8281228397694,0.519176641467624,0.501368368929388,12.961468752113802,-7.452888580443599,6.184050513118105
"['x3', 'x5', 'x9', 'x6_2']",4,98.134721661623,0.512688410410865,0.49463983301867476,14.526252969842062,-5.9382627782353445,7.6986763153263595
"['x3', 'x5', 'x10', 'x7_2']",4,104.06088304109716,0.48326062916183143,0.46412213394560287,21.623430499174745,0.6874804987615715,14.324419592323276
"['x3', 'x5', 'x10', 'x7_3']",4,102.98376086768747,0.4886093386666349,0.4696689438024363,20.333467773565076,-0.4882649962219485,13.148674097339756
"['x3', 'x5', 'x10', 'x7_4']",4,102.42077054845247,0.4914050026553545,0.472568150901849,19.659229934422555,-1.1077066895918595,12.529232403969845
"['x3', 'x5', 'x10', 'x6_2']",4,104.07199092617198,0.48320547028387373,0.46406493214623934,21.636733314826117,0.6995419380788768,14.33648103164058
"['x3', 'x5', 'x7_2', 'x7_3']",4,104.12186234833418,0.4829578217289586,0.4638081114226237,21.696459386065314,0.7536787026709302,14.390617796232634
"['x3', 'x5', 'x7_2', 'x7_4']",4,103.55524597394002,0.48577149176764256,0.4667259914627405,21.01787897918834,0.1370694894892246,13.774008583050929
"['x3', 'x5', 'x7_2', 'x6_2']",4,105.00460695157194,0.47857434085161377,0.4592622794016735,22.75363531514786,1.7076539019478325,15.344592995509537
"['x3', 'x5', 'x7_3', 'x7_4']",4,103.29346779358993,0.48707141435392975,0.46807405933000124,20.704373136150508,-0.14894582705131043,13.487993266510394
"['x3', 'x5', 'x7_3', 'x6_2']",4,103.80575342725163,0.4845275366902191,0.46543596397504206,21.317886986856067,0.4100943695481991,14.047033463109903
"['x3', 'x5', 'x7_4', 'x6_2']",4,103.45461515355984,0.4862711983364374,0.46724420568223135,20.897363395587433,0.027207248755990676,13.664146342317695
"['x3', 'x9', 'x10', 'x7_2']",4,97.72155358651317,0.5147400959716834,0.4967675069335975,14.03144241867085,-6.415021173494889,7.221917920066815
"['x3', 'x9', 'x10', 'x7_3']",4,95.91821556261208,0.5236950051426019,0.5060540794071428,11.871762774213096,-8.519786006100496,5.117153087461208
"['x3', 'x9', 'x10', 'x7_4']",4,96.47592675708826,0.5209255559190371,0.5031820579901125,12.539678327610474,-7.864656481469833,5.772282612091871
"['x3', 'x9', 'x10', 'x6_2']",4,97.68579959634981,0.5149176410187927,0.49695162772319235,13.988623399862107,-6.456372748732331,7.180566344829373
"['x3', 'x9', 'x7_2', 'x7_3']",4,97.59669479032183,0.5153601123880571,0.497410486920948,13.88191138400515,-6.5594935513578285,7.077445542203876
"['x3', 'x9', 'x7_2', 'x7_4']",4,97.53264329245587,0.5156781755232263,0.4977403301722346,13.805203238164083,-6.633678392960061,7.003260700601643
"['x3', 'x9', 'x7_2', 'x6_2']",4,98.71750047553273,0.5097944818871224,0.49163872195701586,15.224189532450197,-5.269190337495688,8.367748756066016
"['x3', 'x9', 'x7_3', 'x7_4']",4,97.03887541404156,0.518130098814432,0.5002830654371888,13.213866271957585,-7.207204162892658,6.429734930669046
"['x3', 'x9', 'x7_3', 'x6_2']",4,97.2201154403391,0.5172301078243231,0.49934974144744615,13.430919531173544,-6.996350304094275,6.640588789467429
"['x3', 'x9', 'x7_4', 'x6_2']",4,97.35048381215115,0.5165827322835957,0.49867838903483996,13.587048839795628,-6.844923230570242,6.792015862991462
"['x3', 'x10', 'x7_2', 'x7_3']",4,109.68363493383566,0.4553395007750275,0.4351668896926211,28.357244486146783,6.633996369991289,20.270935463552995
"['x3', 'x10', 'x7_2', 'x7_4']",4,109.22191796493122,0.45763226755775366,0.43754457376359646,27.80429172519598,6.1573150417631615,19.794254135324866
"['x3', 'x10', 'x7_2', 'x6_2']",4,110.67435847333348,0.4504198244902121,0.4300650031750348,29.543736110667595,7.650093063955664,21.287032157517366
"['x3', 'x10', 'x7_3', 'x7_4']",4,109.05303835762773,0.4584708799111633,0.43841424583379907,27.602041317660962,5.98245852359298,19.619397617154682
"['x3', 'x10', 'x7_3', 'x6_2']",4,109.73063617299114,0.4551061048049013,0.43492484942730514,28.413533222990907,6.682408354125362,20.319347447687065
"['x3', 'x10', 'x7_4', 'x6_2']",4,109.52433008061111,0.4561305673816165,0.4359872550624171,28.166460814859164,6.4697555169524215,20.106694610514126
"['x3', 'x7_2', 'x7_3', 'x7_4']",4,118.49469316226579,0.4115860695882201,0.3897929610544504,38.90937772454416,15.365280388374362,29.002219481936066
"['x3', 'x7_2', 'x7_3', 'x6_2']",4,116.42053295305966,0.42188581152967053,0.4004741749196583,36.425361126548665,13.369784409466703,27.006723503028407
"['x3', 'x7_2', 'x7_4', 'x6_2']",4,116.57977946176442,0.42109503464683606,0.3996541100041263,36.61607492437378,13.524246505238578,27.16118559880028
"['x3', 'x7_3', 'x7_4', 'x6_2']",4,116.12482006407747,0.42335424508256514,0.40199699490043783,36.07121503830888,13.08239466778345,26.719333761345155
"['x4', 'x5', 'x9', 'x10']",4,111.80185092993482,0.4448209892162366,0.4242588036316528,30.89402234404605,8.795453628295874,22.43239272185758
"['x4', 'x5', 'x9', 'x7_2']",4,113.88977863179355,0.4344528814746804,0.4135066918996686,33.3945269067176,10.886293789327613,24.523232882889317
"['x4', 'x5', 'x9', 'x7_3']",4,112.94286459543233,0.4391550111230941,0.41838297449802353,32.26050159239705,9.942850146072757,23.57978923963446
"['x4', 'x5', 'x9', 'x7_4']",4,112.63746229130712,0.4406715597999378,0.41995569164437985,31.89475144969063,9.636879479859438,23.273818573421142
"['x4', 'x5', 'x9', 'x6_2']",4,113.69073682436918,0.4354412714953676,0.41453168895815895,33.15615421441416,10.688634249549406,24.32557334311111
"['x4', 'x5', 'x10', 'x7_2']",4,128.36566249908404,0.36256939458874715,0.33896085364758965,50.73086169773535,24.406947515790865,38.04388660935257
"['x4', 'x5', 'x10', 'x7_3']",4,127.74358686303644,0.3656584609398378,0.3421643298635355,49.985863216763505,23.858004552662834,37.494943646224534
"['x4', 'x5', 'x10', 'x7_4']",4,127.07621086774792,0.36897247714066805,0.3456010874051373,49.186612974645044,23.266106587388357,36.903045680950065
"['x4', 'x5', 'x10', 'x6_2']",4,128.64439045838304,0.36118530379322533,0.3375255002300114,51.06466661509472,24.652045101557782,38.28898419511948
"['x4', 'x5', 'x7_2', 'x7_3']",4,130.97188971397105,0.3496275458131285,0.3255396771395407,53.85208233980174,26.67822360130904,40.31516269487074
"['x4', 'x5', 'x7_2', 'x7_4']",4,132.26211004455988,0.34322064609845115,0.31889548484283825,55.397251657981144,27.78595334008557,41.42289243364728
"['x4', 'x5', 'x7_2', 'x6_2']",4,131.5564540272655,0.3467247509623389,0.32252937136835147,54.552157218480005,27.1814521337474,40.81839122730911
"['x4', 'x5', 'x7_3', 'x7_4']",4,131.4478272886377,0.3472641631884701,0.32308876182508006,54.42206571419797,27.08810899802732,40.725048091589024
"['x4', 'x5', 'x7_3', 'x6_2']",4,130.61306983007026,0.35140935234440773,0.32738747650531175,53.42235924351232,26.368215928219872,40.005155021781576
"['x4', 'x5', 'x7_4', 'x6_2']",4,130.4009150334994,0.35246285807009736,0.3284800009615825,53.168282420667424,26.184520810852995,39.821459904414695
"['x4', 'x9', 'x10', 'x7_2']",4,111.76576394427188,0.445000187832307,0.4244446392335036,30.850804529452716,8.758974020839126,22.39591311440083
"['x4', 'x9', 'x10', 'x7_3']",4,110.06592524353472,0.45344114619318543,0.43319822568182187,28.815075790754037,7.027160738926396,20.6640998324881
"['x4', 'x9', 'x10', 'x7_4']",4,110.57304020596804,0.4509229447425219,0.4305867575107635,29.422397239784402,7.546598378088541,21.183537471650247
"['x4', 'x9', 'x10', 'x6_2']",4,111.80677414341855,0.44479654181387984,0.42423345076994945,30.8999183900481,8.800429492921573,22.437368586483277
"['x4', 'x9', 'x7_2', 'x7_3']",4,111.84296630931853,0.4446168208996598,0.42404707352557325,30.94326216861154,8.83700199038228,22.473941083943984
"['x4', 'x9', 'x7_2', 'x7_4']",4,112.87194325733219,0.4395071881040833,0.4187481950709012,32.17556611816951,9.871870642602453,23.508809736164157
"['x4', 'x9', 'x7_2', 'x6_2']",4,113.60291131660553,0.4358773902010359,0.4149839602084816,33.050974287596546,10.601308598767972,24.238247692329676
"['x4', 'x9', 'x7_3', 'x7_4']",4,112.32419266209078,0.4422271755738175,0.4215689228172921,31.519579389611863,9.322163703156388,22.959102796718092
"['x4', 'x9', 'x7_3', 'x6_2']",4,112.37507833036815,0.4419744905355789,0.4213068790739336,31.580520123138655,9.373343936970624,23.010283030532328
"['x4', 'x9', 'x7_4', 'x6_2']",4,112.31623906354422,0.4422666710824932,0.42160988112258546,31.510054151052287,9.314161967856707,22.951101061418413
"['x4', 'x10', 'x7_2', 'x7_3']",4,135.19168516987332,0.32867313542165344,0.30380917747430736,58.90571412103199,30.261560234419846,43.898499327981554
"['x4', 'x10', 'x7_2', 'x7_4']",4,136.04089243469136,0.32445619227347766,0.29943605124656947,59.92272569592558,30.969150268990127,44.60608936255183
"['x4', 'x10', 'x7_2', 'x6_2']",4,136.92629757029448,0.32005949988208426,0.2948765183962355,60.98308788155944,31.70221369105635,45.33915278461805
"['x4', 'x10', 'x7_3', 'x7_4']",4,135.70845083453307,0.32610701108536877,0.30114801149593795,59.52459326189654,30.692675491860356,44.329614585422064
"['x4', 'x10', 'x7_3', 'x6_2']",4,136.3198173947316,0.3230711232239928,0.2979996833434,60.25676654159406,31.200597246221136,44.837536339782844
"['x4', 'x10', 'x7_4', 'x6_2']",4,136.1148796811692,0.3240887907862159,0.29905504229681645,60.01133290547247,31.03058978205254,44.667528875614245
"['x4', 'x7_2', 'x7_3', 'x7_4']",4,156.2447719723591,0.22412896367729163,0.19539299936904309,84.11891454031431,46.616069126326494,60.2530082198882
"['x4', 'x7_2', 'x7_3', 'x6_2']",4,149.5433410706307,0.25740653241084277,0.2299030706482813,76.0932733596918,41.662423599146244,55.299362692707945
"['x4', 'x7_2', 'x7_4', 'x6_2']",4,151.7834779668204,0.24628259326580304,0.21836713375712902,78.77606382458416,43.342593546586585,56.97953264014829
"['x4', 'x7_3', 'x7_4', 'x6_2']",4,150.5170314371403,0.2525714384477956,0.22488889913104737,77.25936603709587,42.39579199891057,56.032731092472275
"['x5', 'x9', 'x10', 'x7_2']",4,137.52521994083713,0.31708540664063645,0.29179227355325266,61.70035798573727,32.19540342393394,45.83234251749565
"['x5', 'x9', 'x10', 'x7_3']",4,130.98238386715047,0.3495754345684471,0.3254856358487599,53.86465014944534,26.687277389924105,40.32421648348581
"['x5', 'x9', 'x10', 'x7_4']",4,136.95997156404854,0.31989228355845223,0.29470310887543194,61.02341589433041,31.730000124639954,45.36693921820166
"['x5', 'x9', 'x10', 'x6_2']",4,137.5137888449217,0.3171421704994156,0.2918511397771718,61.686668092419865,32.186010473858296,45.82294956742
"['x5', 'x9', 'x7_2', 'x7_3']",4,133.84468677844356,0.33536198026868935,0.3107457573156778,57.29254733336836,29.130024829002714,42.766963922564415
"['x5', 'x9', 'x7_2', 'x7_4']",4,140.67047372241706,0.3014668916645372,0.2755952950595201,65.46711744996543,34.75064658533714,48.38758567889884
"['x5', 'x9', 'x7_2', 'x6_2']",4,140.77720752022512,0.3009368792918322,0.2750456525989371,65.594941966194,34.8363528855436,48.4732919791053
"['x5', 'x9', 'x7_3', 'x7_4']",4,136.02732843130565,0.32452354759827173,0.29950590121302245,59.90648143022429,30.95788300389775,44.594822097459456
"['x5', 'x9', 'x7_3', 'x6_2']",4,135.16858344724437,0.3287878525878706,0.3039281434244585,58.87804747204416,30.24224900443197,43.879188097993676
"['x5', 'x9', 'x7_4', 'x6_2']",4,140.1539840947273,0.30403164527278315,0.2782550395421455,64.84856889128636,34.33498910172801,47.97192819528972
"['x5', 'x10', 'x7_2', 'x7_3']",4,156.0791942439863,0.22495117976358814,0.19624566790298026,83.92061846669816,46.49625581013644,60.13319490369814
"['x5', 'x10', 'x7_2', 'x7_4']",4,163.4263171376032,0.18846727196794144,0.15841050426305037,92.71954110259344,51.69410836825196,65.33104746181367
"['x5', 'x10', 'x7_2', 'x6_2']",4,163.61174603529372,0.18754648012401498,0.157455609017497,92.94161095889811,51.82224921816488,65.45918831172658
"['x5', 'x10', 'x7_3', 'x7_4']",4,158.4931045740526,0.21296432678458743,0.18381485740623882,86.81152019133035,48.230529441522506,61.867468535084214
"['x5', 'x10', 'x7_3', 'x6_2']",4,158.30571117997584,0.2138948738023515,0.18477986912836453,86.58709765194536,48.096845507445764,61.73378460100747
"['x5', 'x10', 'x7_4', 'x6_2']",4,163.14969560051784,0.18984090280942145,0.15983501032088154,92.38825883884485,51.50267825736182,65.13961735092353
"['x5', 'x7_2', 'x7_3', 'x7_4']",4,161.44478349797936,0.19830705437214036,0.16861472305258995,90.34645418844616,50.31561654384521,63.95255563740692
"['x5', 'x7_2', 'x7_3', 'x6_2']",4,159.33267113333096,0.20879525687968892,0.17949137750486266,87.81698604643304,48.827531001001184,62.464470094562884
"['x5', 'x7_2', 'x7_4', 'x6_2']",4,167.785943514414,0.1668184974666458,0.13595992329874385,97.94063455188001,54.66903588583657,68.30597497939827
"['x5', 'x7_3', 'x7_4', 'x6_2']",4,161.91795615864308,0.19595740159367314,0.16617804609714248,90.91312629872456,50.64631975890501,64.28325885246672
"['x9', 'x10', 'x7_2', 'x7_3']",4,129.00559553069013,0.3593916530305945,0.3356654179576537,51.497246215700585,24.968879583452786,38.60581867701449
"['x9', 'x10', 'x7_2', 'x7_4']",4,136.9750792373052,0.31981726276873435,0.29462530953794674,61.0415088608043,31.742464152698723,45.37940324626042
"['x9', 'x10', 'x7_2', 'x6_2']",4,137.52566282607728,0.31708320738750173,0.29178999284629803,61.70088838559869,32.195767327744264,45.832706421305964
"['x9', 'x10', 'x7_3', 'x7_4']",4,131.02122571724652,0.3493825560096383,0.32528561363962494,53.91116719278037,26.720781730570177,40.35772082413188
"['x9', 'x10', 'x7_3', 'x6_2']",4,130.907291705805,0.3499483227768446,0.32587233473154253,53.77471969261097,26.622475946751372,40.25941504031307
"['x9', 'x10', 'x7_4', 'x6_2']",4,136.93353927266034,0.3200235394653118,0.2948392261121753,60.9917605524528,31.708189831091822,45.34512892465352
"['x9', 'x7_2', 'x7_3', 'x7_4']",4,133.52822603546392,0.33693344228634103,0.31237542163027954,56.91355359185968,28.862532656523186,42.49947175008489
"['x9', 'x7_2', 'x7_3', 'x6_2']",4,133.15694386235603,0.33877713331536474,0.3142873975122301,56.46890564400766,28.547892643479404,42.18483173704111
"['x9', 'x7_2', 'x7_4', 'x6_2']",4,140.16307547124458,0.3039864998536369,0.27820822207043827,64.85945673402259,34.34231884147632,47.97925793503802
"['x9', 'x7_3', 'x7_4', 'x6_2']",4,135.18871623371064,0.3286878783890389,0.3038244664775217,58.90215851974634,30.25907862122114,43.89601771478284
"['x10', 'x7_2', 'x7_3', 'x7_4']",4,164.10483999968002,0.18509790331572462,0.15491634417926992,93.53214084490713,52.16229706681514,65.79923616037685
"['x10', 'x7_2', 'x7_3', 'x6_2']",4,164.69514002068678,0.18216662642786463,0.1518765014807486,94.23908481358885,52.568039026018305,66.20497811958
"['x10', 'x7_2', 'x7_4', 'x6_2']",4,171.86667539933342,0.146554640720978,0.11494555334027345,102.82772364418742,57.384427237967465,71.02136633152917
"['x10', 'x7_3', 'x7_4', 'x6_2']",4,166.88458720077938,0.17129439927332868,0.1406015992464149,96.86116921750576,54.06035660060484,67.69729569416654
"['x7_2', 'x7_3', 'x7_4', 'x6_2']",4,178.7960651779518,0.11214508729558914,0.07926157201024064,111.12636863200947,61.850958175372334,75.48789726893403
"['x1', 'x2', 'x3', 'x4', 'x5']",5,84.54165561657267,0.5801880528375603,0.560570672129035,0.24718179506643878,-20.78620871326209,-4.4218818009880465
"['x1', 'x2', 'x3', 'x4', 'x9']",5,81.9142907184965,0.5932348658639133,0.574227149315498,-2.8993533601470034,-24.35372191471513,-7.989395002441086
"['x1', 'x2', 'x3', 'x4', 'x10']",5,89.88379573636803,0.5536603697758755,0.5328033777093277,6.644934807341386,-13.8623259477103,2.502000964563745
"['x1', 'x2', 'x3', 'x4', 'x7_2']",5,93.09966417839347,0.5376912007003581,0.5160879857798142,10.496262468293182,-9.890048294272244,6.474278618001801
"['x1', 'x2', 'x3', 'x4', 'x7_3']",5,92.85131190478927,0.538924453713966,0.5173788674389177,10.198835506265553,-10.19188939449015,6.172437517783894
"['x1', 'x2', 'x3', 'x4', 'x7_4']",5,86.04295116169838,0.5727330083217168,0.5527672610470307,2.0451350274333464,-18.797157297346928,-2.432830385072883
"['x1', 'x2', 'x3', 'x4', 'x6_2']",5,93.0794824982558,0.5377914176925054,0.5161928858089775,10.472092865475176,-9.914546525198716,6.449780387075329
"['x1', 'x2', 'x3', 'x5', 'x9']",5,83.00428361058759,0.5878222437064085,0.5685616008889509,-1.5939766473772181,-22.86000308039427,-6.495676168120227
"['x1', 'x2', 'x3', 'x5', 'x10']",5,86.18974134524466,0.5720040863207304,0.5520042772702971,2.2209311162471863,-18.60454235862061,-2.240215446346564
"['x1', 'x2', 'x3', 'x5', 'x7_2']",5,86.04520770496855,0.5727218029127663,0.5527555320208395,2.0478374661901455,-18.794193823378446,-2.4298669111044013
"['x1', 'x2', 'x3', 'x5', 'x7_3']",5,85.61182835929412,0.5748738524041119,0.5550081445725285,1.5288218746724027,-19.364773057805387,-3.000446145531342
"['x1', 'x2', 'x3', 'x5', 'x7_4']",5,78.9701219107748,0.6078548449846253,0.5895303050306359,-6.4252932336539175,-28.489961283108713,-12.125634370834668
"['x1', 'x2', 'x3', 'x5', 'x6_2']",5,86.30322951501702,0.571440533487687,0.5514143901927191,2.356844675932436,-18.455850328206587,-2.091523415932542
"['x1', 'x2', 'x3', 'x9', 'x10']",5,81.64941696241307,0.5945501602768859,0.575603906084217,-3.216566468162654,-24.719704821627644,-8.3553779093536
"['x1', 'x2', 'x3', 'x9', 'x7_2']",5,83.67278446098327,0.5845026417700929,0.5650868773668263,-0.7933792775180564,-21.95356763579263,-5.589240723518586
"['x1', 'x2', 'x3', 'x9', 'x7_3']",5,83.07789844383451,0.5874566915267192,0.568178966831706,-1.5058154403342883,-22.75983006244899,-6.395503150174946
"['x1', 'x2', 'x3', 'x9', 'x7_4']",5,77.56042950505609,0.6148550120552658,0.5968575827120539,-8.1135424433009,-30.52534092229297,-14.161014010018924
"['x1', 'x2', 'x3', 'x9', 'x6_2']",5,82.94308151930538,0.5881261574271,0.5688797161853757,-1.6672723406907295,-22.94335284160359,-6.579025929329546
"['x1', 'x2', 'x3', 'x10', 'x7_2']",5,91.15008507677932,0.5473723051550641,0.5262214782931512,8.161444344784655,-12.281483416517055,4.08284349575699
"['x1', 'x2', 'x3', 'x10', 'x7_3']",5,90.81118470104511,0.5490551965722412,0.5279830094961777,7.755576873865948,-12.702405811547752,3.6619211007262926
"['x1', 'x2', 'x3', 'x10', 'x7_4']",5,84.15744667604802,0.5820959348427529,0.5625677074989563,-0.21294726397417207,-21.300920229256,-4.936593316981956
"['x1', 'x2', 'x3', 'x10', 'x6_2']",5,91.12094677850543,0.5475169983911492,0.5263729328954084,8.126548286019073,-12.317612336175706,4.0467145760983385
"['x1', 'x2', 'x3', 'x7_2', 'x7_3']",5,93.53756189187574,0.5355167141657213,0.5138118877248672,11.020689262176461,-9.359794673768185,7.00453223850586
"['x1', 'x2', 'x3', 'x7_2', 'x7_4']",5,85.05506789681078,0.5776385805390587,0.5579020656109774,0.862044918978313,-20.102047325124317,-3.7377204128502726
"['x1', 'x2', 'x3', 'x7_2', 'x6_2']",5,93.80110322597584,0.5342080362149604,0.512442056598837,11.33630666012715,-9.041865746715743,7.322461165558302
"['x1', 'x2', 'x3', 'x7_3', 'x7_4']",5,86.7145942636312,0.5693978027787792,0.5492762047777875,2.849495561265428,-17.918514888782596,-1.5541879765085511
"['x1', 'x2', 'x3', 'x7_3', 'x6_2']",5,93.42391874106158,0.5360810365944356,0.5144025803605308,10.88459009702136,-9.497167116263551,6.867159796010494
"['x1', 'x2', 'x3', 'x7_4', 'x6_2']",5,86.72595255278755,0.5693414004590898,0.5492171668356829,2.8630982611262965,-17.90371458170261,-1.5393876694285638
"['x1', 'x2', 'x4', 'x5', 'x9']",5,103.74078496848132,0.4848501532155779,0.46077773046864234,23.240080687605257,2.339349406634488,18.703676318908535
"['x1', 'x2', 'x4', 'x5', 'x10']",5,113.91474589177623,0.4343289005335538,0.4078956715865236,35.42442772533721,12.911063274439828,29.27539018671387
"['x1', 'x2', 'x4', 'x5', 'x7_2']",5,115.5741208165611,0.42608887479518476,0.39927059791645514,37.411697000472316,14.54523958271512,30.909566494989164
"['x1', 'x2', 'x4', 'x5', 'x7_3']",5,114.70949010000884,0.43038240680660733,0.40376476226486,36.37621428244515,13.696688270686186,30.061015182960233
"['x1', 'x2', 'x4', 'x5', 'x7_4']",5,107.75233262966695,0.46492984739127885,0.4399265692319928,28.044314675802866,6.626574118679238,22.99090103095328
"['x1', 'x2', 'x4', 'x5', 'x6_2']",5,115.60733918746178,0.4259239209760268,0.3990979359749066,37.45147935880192,14.57771343193767,30.942040344211716
"['x1', 'x2', 'x4', 'x9', 'x10']",5,100.75501622477368,0.4996767068350051,0.476297113696454,19.664320684001368,-0.9606288231621516,15.403698089111893
"['x1', 'x2', 'x4', 'x9', 'x7_2']",5,103.61840167227206,0.48545787694075804,0.46141385249873745,23.093514314500652,2.2059642955002214,18.570291207774268
"['x1', 'x2', 'x4', 'x9', 'x7_3']",5,102.87296234780517,0.48915953539553836,0.46528848564766634,22.200775341611475,1.3900947312609269,17.75442164353497
"['x1', 'x2', 'x4', 'x9', 'x7_4']",5,97.67156311470896,0.5149883356962952,0.4923242392335053,15.971573773446579,-4.472842283393728,11.891484628880317
"['x1', 'x2', 'x4', 'x9', 'x6_2']",5,102.45125807546506,0.49125360949908425,0.46748041368128446,21.695741831042213,0.9259249447605189,17.290251857034562
"['x1', 'x2', 'x4', 'x10', 'x7_2']",5,118.3997559509213,0.41205750317040435,0.38458355472042327,40.79568081352426,17.27470920364283,33.63903611591687
"['x1', 'x2', 'x4', 'x10', 'x7_3']",5,118.09877686754677,0.4135520872795758,0.38614797920852795,40.43522792496077,16.98709088840373,33.35141780067777
"['x1', 'x2', 'x4', 'x10', 'x7_4']",5,111.18208727556518,0.4478985748701988,0.4220994428547875,32.15179269493049,10.167305485908024,26.53163239818207
"['x1', 'x2', 'x4', 'x10', 'x6_2']",5,118.39715003945965,0.4120704434512641,0.3845970996873045,40.79255997102862,17.27222211037659,33.636549022650634
"['x1', 'x2', 'x4', 'x7_2', 'x7_3']",5,124.7728306295819,0.3804104663251272,0.3514576843777032,48.428082212313456,23.19908085639446,39.563407768668505
"['x1', 'x2', 'x4', 'x7_2', 'x7_4']",5,118.26712890096684,0.4127160947212777,0.3852729215774122,40.63684650941997,17.148059814370864,33.512386726644905
"['x1', 'x2', 'x4', 'x7_2', 'x6_2']",5,125.95507777368715,0.3745397334659535,0.34531261820735315,49.84394272099337,24.26473739413212,40.629064306406164
"['x1', 'x2', 'x4', 'x7_3', 'x7_4']",5,118.43861848931554,0.411864521878583,0.3843815556112271,40.84222263318847,17.311793285885344,33.67612019815939
"['x1', 'x2', 'x4', 'x7_3', 'x6_2']",5,125.0024648423237,0.3792701623497403,0.3502640951698216,48.70309240361232,23.406856996157643,39.77118390843169
"['x1', 'x2', 'x4', 'x7_4', 'x6_2']",5,118.1407181227593,0.4133438178781065,0.38592997759203673,40.48545681934715,17.02721425464275,33.391541166916795
"['x1', 'x2', 'x5', 'x9', 'x10']",5,113.13379463675354,0.4382069020301943,0.4119548881063716,34.48915962449735,12.133715491234852,28.498042403508897
